specialisation,subspecialisation,name,lga,workspaceName,latitude,longitude
Asset,Solar Farm,Bridgewater Solar,Loddon,Loddon Asset Model,-36.61349914,143.9528805
Asset,Substation,Mount Mercer,Golden Plains,Golden Plains Asset Model,-37.83169981,143.8891938
Asset,Wind Farm,Mt Mercer Wind Farm,Golden Plains,Golden Plains Asset Model,-37.83169981,143.8891938
Asset,Wheat Farm,SFS Vic,Golden Plains,Golden Plains Asset Model,-38.10078419,144.0582742
Asset,Community Energy Organisation,Barwon Regional Alliance for Community Energy (BRACE),Surf Coast,Surf Coast Asset Model,-38.24329567,143.9891052
Asset,Regional Delivery Partner,Corangamite Catchment Management Authority,Greater Geelong,Greater Geelong Asset Model,-38.14803136,144.3558693
Asset,Community Energy Organisation,Geelong Sustainability,Greater Geelong,Greater Geelong Asset Model,-38.15138599,144.3589585
Asset,Substation,Point Henry,Greater Geelong,Greater Geelong Asset Model,-38.13502919,144.4222826
Asset,Substation,Moorabool,Greater Geelong,Greater Geelong Asset Model,-38.037,144.2968085
Asset,Fuel Depot,Corio,Greater Geelong,Greater Geelong Asset Model,-38.07850266,144.3659287
Asset,Fuel Refinery,Geelong,Greater Geelong,Greater Geelong Asset Model,-38.07963562,144.3799744
Asset,Fuel Terminal,Geelong,Greater Geelong,Greater Geelong Asset Model,-38.07369614,144.3810577
Asset,Fuel Terminal,Geelong,Greater Geelong,Greater Geelong Asset Model,-38.08467484,144.3814163
Asset,Solar Farm,Geelong Solar Farm,Greater Geelong,Greater Geelong Asset Model,-38.06667493,144.3878271
Asset,Hydrogen Hub,Geelong New Energies Service Station Project,Greater Geelong,Greater Geelong Asset Model,-38.066,144.388
Asset,Biogas Plant,Corio,Greater Geelong,Greater Geelong Asset Model,-38.05865888,144.4055757
Asset,Substation,Geelong,Greater Geelong,Greater Geelong Asset Model,-38.082624,144.3384975
Asset,Fossil Fuel Power Station,Anglesea,Surf Coast,Surf Coast Asset Model,-38.386056,144.182789
Asset,Substation,Anglesea,Surf Coast,Surf Coast Asset Model,-38.38547951,144.1836857
Asset,Community Energy Organisation,Anglesea Community Energy (ACE),Surf Coast,Surf Coast Asset Model,-38.40661429,144.1868398
Asset,Community Energy Organisation,100% Clean Bellarine,Greater Geelong,Greater Geelong Asset Model,-38.13396453,144.6157457
Asset,Community Energy Organisation,Surf Coast Energy Group,Surf Coast,Surf Coast Asset Model,-38.31606443,144.3188552
Asset,Pumped Hydropower,Royston,Murrindindi,Murrindindi Asset Model,-37.37392068,145.8645268
Asset,Pumped Hydropower,Rubicon Falls,Murrindindi,Murrindindi Asset Model,-37.34008663,145.8476787
Asset,Pumped Hydropower,Rubicon,Murrindindi,Murrindindi Asset Model,-37.32722,145.86052
Asset,Pumped Hydropower,Lower Rubicon,Murrindindi,Murrindindi Asset Model,-37.30272459,145.8457752
Asset,Substation,Rubicon,Murrindindi,Murrindindi Asset Model,-37.2927537,145.8185062
Asset,Pumped Hydropower,Eildon Small Hydro,Murrindindi,Murrindindi Asset Model,-37.24307176,145.8974099
Asset,Substation,Eildon,Murrindindi,Murrindindi Asset Model,-37.22370778,145.9209195
Asset,Pumped Hydropower,Eildon,Murrindindi,Murrindindi Asset Model,-37.22200533,145.9214524
Asset,Community Energy Organisation,Murrindindi Climate Network,Murrindindi,Murrindindi Asset Model,-37.19164966,145.7098268
Asset,Fuel Depot,I & M Simpson & Son Pty Ltd,Murrindindi,Murrindindi Asset Model,-37.1870327,145.7029877
Asset,Community Energy Organisation,Euroa Environment Group,Strathbogie,Strathbogie Asset Model,-36.74620283,145.572378
Asset,Community Energy Organisation,Up2Us Landcare,Mansfield,Mansfield Asset Model,-37.0532288,146.088033
Asset,University,Country Universities Centre - Ovens Murray (Mansfield),Mansfield,Mansfield Asset Model,-37.05211693,146.0883713
Asset,Community Energy Organisation,Renewable Energy Mansfield,Mansfield,Mansfield Asset Model,-37.05847747,146.0917127
Asset,Community Energy Organisation,The Goulburn Group,Strathbogie,Strathbogie Asset Model,-36.68672751,145.2237057
Asset,Community Energy Organisation,Mitchell Community Energy,Mitchell,Mitchell Asset Model,-37.02809788,145.142301
Asset,Community Energy Organisation,2030Yea Inc,Murrindindi,Murrindindi Asset Model,-37.21376087,145.4160009
Asset,Community Energy Organisation,Renewable Energy Benalla,Benalla,Benalla Asset Model,-36.55101774,145.9830201
Asset,Fuel Depot,Tasco,Benalla,Benalla Asset Model,-36.54790878,146.0012436
Asset,Substation,Glenrowan,Benalla,Benalla Asset Model,-36.49350287,146.1319724
Asset,Wheat Farm,Kalyx Young,Indigo,Indigo Asset Model,-36.14964,146.46302
Asset,University,Country Universities Centre - Ovens Murray (Wangaratta),Wangaratta,Wangaratta Asset Model,-36.37700316,146.2864895
Asset,University,Country Universities Centre - Ovens Murray (Wangaratta),Wangaratta,Wangaratta Asset Model,-36.355135,146.3135412
Asset,Pumped Hydropower,Lake William Hovell,Wangaratta,Wangaratta Asset Model,-36.91293685,146.392106
Asset,Community Energy Organisation,Totally Renewable Beechworth,Indigo,Indigo Asset Model,-36.35895242,146.6877874
Asset,Pumped Hydropower,Bogong (Mount Beauty Hydro Scheme),Alpine,Alpine Asset Model,-36.80546098,147.228034
Asset,Pumped Hydropower,McKay Creek (Mount Beauty Hydro Scheme),Alpine,Alpine Asset Model,-36.858394,147.234542
Asset,Substation,Clover,Alpine,Alpine Asset Model,-36.78578336,147.2194456
Asset,Pumped Hydropower,Clover,Alpine,Alpine Asset Model,-36.785281,147.220466
Asset,Pumped Hydropower,West Kiewa (Mount Beauty Hydro Scheme),Alpine,Alpine Asset Model,-36.760066,147.186048
Asset,Substation,Mount Beauty,Alpine,Alpine Asset Model,-36.7438865,147.1658615
Asset,Community Energy Organisation,Sustainable Upper Ovens,Alpine,Alpine Asset Model,-36.7277336,146.9594477
Asset,Substation,Dederang,Alpine,Alpine Asset Model,-36.454287,146.990813
Asset,Biodiesel Refinery,Just Biodiesel,Indigo,Indigo Asset Model,-36.11895028,146.6994804
Asset,Community Energy Organisation,Myrtleford Community Power,Alpine,Alpine Asset Model,-36.54970307,146.7280627
Asset,University,Country Universities Centre - Ovens Murray (Wangaratta),Towong,Towong Asset Model,-36.20724167,147.895143
Asset,Pumped Hydropower,Dartmouth (Mount Beauty Hydro Scheme),Towong,Towong Asset Model,-36.55642936,147.5205799
Asset,Pumped Hydropower,Banimboola,Towong,Towong Asset Model,-36.53439682,147.4593781
Asset,Community Energy Organisation,Totally Sustainable Tallangatta,Towong,Towong Asset Model,-36.21519113,147.177127
Asset,University,La Trobe University - Wodonga,Wodonga,Wodonga Asset Model,-36.1112272,146.8507499
Asset,TAFE,Wodonga,Wodonga,Wodonga Asset Model,-36.11061962,146.8549464
Asset,Community Energy Organisation,Totally Renewable Yackandandah,Indigo,Indigo Asset Model,-36.31317534,146.8406707
Asset,Community Energy Organisation,Indigo Power,Indigo,Indigo Asset Model,-36.31315805,146.8408638
Asset,Substation,Wodonga,Wodonga,Wodonga Asset Model,-36.15481513,146.9501485
Asset,Hydrogen Hub,Hydrogen Park Murray Valley (HyP Murray Valley),Wodonga,Wodonga Asset Model,-36.13379,146.902297
Asset,Community Energy Organisation,Renewable Albury Wodonga (RAW),Wodonga,Wodonga Asset Model,-36.12474078,146.8885152
Asset,Regional Delivery Partner,North East Catchment Management Authority,Wodonga,Wodonga Asset Model,-36.12295851,146.8897009
Asset,Agricultural Service,Intersales - Wodonga,Wodonga,Wodonga Asset Model,-36.11884218,146.9007994
Asset,Registered Training Organisation,Albury Wodonga Community College Limited,Wodonga,Wodonga Asset Model,-36.11791248,146.8888474
Asset,Fuel Depot,Wodonga,Wodonga,Wodonga Asset Model,-36.11660385,146.897644
Asset,Battery Energy Storage System,LONGWARRY BESS,Baw Baw,Baw Baw Asset Model,-38.11201019,145.7716204
Asset,Industrial Precinct,Longwarry Saleyards,Baw Baw,Baw Baw Asset Model,-38.09379698,145.782113
Asset,Agricultural Service,TTMI - Trafalgar,Baw Baw,Baw Baw Asset Model,-38.20512853,146.1582184
Asset,Solar Farm,Shady Creek Solar Farm,Baw Baw,Baw Baw Asset Model,-38.13765908,146.1217111
Asset,Agricultural Service,R.E.N Machinery - Warragul,Baw Baw,Baw Baw Asset Model,-38.16869136,145.9459018
Asset,Agricultural Service,Vin Rowe Farm Machinery - Warragul,Baw Baw,Baw Baw Asset Model,-38.16822442,145.9414748
Asset,Agricultural Service,AG Farm Machinery - Warragul,Baw Baw,Baw Baw Asset Model,-38.16798291,145.9407563
Asset,Agricultural Service,Gendore Tractors & Machinery - Warragul,Baw Baw,Baw Baw Asset Model,-38.16722414,145.9457357
Asset,Agricultural Service,Farm Depot - Warragul,Baw Baw,Baw Baw Asset Model,-38.166564,145.9458024
Asset,Agricultural Service,VC Traders inc Warragul Equipment Hire - Warragul,Baw Baw,Baw Baw Asset Model,-38.16652512,145.9444994
Asset,Fuel Depot,South East,Baw Baw,Baw Baw Asset Model,-38.16575623,145.9382782
Asset,Agricultural Service,Brown Wigg - Warragul,Baw Baw,Baw Baw Asset Model,-38.16560392,145.9478227
Asset,Agricultural Service,CLAAS Harvest Centre - Warragul,Baw Baw,Baw Baw Asset Model,-38.16488078,145.949558
Asset,TAFE,Warragul Campus,Baw Baw,Baw Baw Asset Model,-38.16446552,145.932921
Asset,Agricultural Service,Mclaren Agricultural Machinery - Warragul,Baw Baw,Baw Baw Asset Model,-38.16366023,145.9393966
Asset,Solar Farm,Brairnsdale Solar Farm,East Gippsland,East Gippsland Asset Model,-37.84426639,147.569613
Asset,Agricultural Service,Donalda Motors - Bairnsdale,East Gippsland,East Gippsland Asset Model,-37.83984723,147.5927281
Asset,Registered Training Organisation,AGA,East Gippsland,East Gippsland Asset Model,-37.83883043,147.5940628
Asset,Regional Delivery Partner,East Gippsland Catchment Management Authority,East Gippsland,East Gippsland Asset Model,-37.83363428,147.6006174
Asset,Agricultural Service,Agricultural Tractor Services - Bairnsdale,East Gippsland,East Gippsland Asset Model,-37.83778878,147.61566
Asset,TAFE,Bairnsdale Campus,East Gippsland,East Gippsland Asset Model,-37.8249264,147.6362256
Asset,Natural Gas Power Station,Bairnsdale,East Gippsland,East Gippsland Asset Model,-37.8428595,147.5639295
Asset,TAFE,Forestec Campus,East Gippsland,East Gippsland Asset Model,-37.83881053,147.9270874
Asset,TAFE,Lakes Entrance Campus Seamec,East Gippsland,East Gippsland Asset Model,-37.88550277,147.9716152
Asset,Community Energy Organisation,Mallacoota Sustainable Energy Group,East Gippsland,East Gippsland Asset Model,-37.55850995,149.7567882
Asset,Hydrogen Hub,NULLPort Anthony Renewables,South Gippsland,South Gippsland Asset Model,-38.71260033,146.3955193
Asset,Wind Farm,Toora Wind Farm,South Gippsland,South Gippsland Asset Model,-38.64506,146.344132
Asset,Community Energy Organisation,Sandy Point Community Power,South Gippsland,South Gippsland Asset Model,-38.82484095,146.1155489
Asset,Substation,Marinus Link,South Gippsland,South Gippsland Asset Model,-38.79974183,146.058555
Asset,Wind Farm,Bald Hill Wind Farm,South Gippsland,South Gippsland Asset Model,-38.7467995,145.9492829
Asset,Agricultural Service,Brown Wigg - Meeniyan,South Gippsland,South Gippsland Asset Model,-38.5778508,146.0133764
Asset,Wind Farm,Delburn,Latrobe (Vic.),Latrobe (Vic.) Asset Model,-38.31628273,146.2769037
Asset,Agricultural Service,Brandt - Leongatha,South Gippsland,South Gippsland Asset Model,-38.53121464,145.950821
Asset,TAFE,Leongatha Campus,South Gippsland,South Gippsland Asset Model,-38.47871533,145.9643333
Asset,Agricultural Service,TTMI - Leongatha,South Gippsland,South Gippsland Asset Model,-38.47343386,145.9456917
Asset,Agricultural Service,CLAAS Harvest Centre - Leongatha,South Gippsland,South Gippsland Asset Model,-38.46930487,145.9590826
Asset,Agricultural Service,Gendore Tractors & Machinery - Leongatha,South Gippsland,South Gippsland Asset Model,-38.46718038,145.9597365
Asset,Agricultural Service,Chapman Machinery Service - Leongatha,South Gippsland,South Gippsland Asset Model,-38.46682315,145.9577221
Asset,Community Energy Organisation,Mirboo North Community Energy Hub,South Gippsland,South Gippsland Asset Model,-38.40113307,146.1588308
Asset,Community Energy Organisation,Totally Renewable Phillip Island,Bass Coast,Bass Coast Asset Model,-38.48940922,145.2043563
Asset,Battery Energy Storage System,PHILLIP ISLAND BESS,Bass Coast,Bass Coast Asset Model,-38.49415583,145.2347327
Asset,Community Energy Organisation,GroundSwell BassCoast,Bass Coast,Bass Coast Asset Model,-38.52161354,145.3728269
Asset,Community Energy Organisation,Energy Innovation Co-op,Bass Coast,Bass Coast Asset Model,-38.63320065,145.7193394
Asset,Solar Farm,Old Energy New Energy Project,Bass Coast,Bass Coast Asset Model,-38.6218662,145.5960747
Asset,University,Country Universities Centre - Bass Coast,Bass Coast,Bass Coast Asset Model,-38.60879026,145.590111
Asset,Wind Farm,Wonthaggi Wind Farm,Bass Coast,Bass Coast Asset Model,-38.603736,145.546167
Asset,University,Federation University Australia - Gippsland Campus,Latrobe (Vic.),Latrobe (Vic.) Asset Model,-38.31170207,146.4287265
Asset,Substation,Hazelwood,Latrobe (Vic.),Latrobe (Vic.) Asset Model,-38.281172,146.4283415
Asset,Substation,Jeeralang,Latrobe (Vic.),Latrobe (Vic.) Asset Model,-38.27692112,146.4244822
Asset,Natural Gas Power Station,Jeeralang A,Latrobe (Vic.),Latrobe (Vic.) Asset Model,-38.275325,146.426296
Asset,Battery Energy Storage System,WOOREEN BESS,Latrobe (Vic.),Latrobe (Vic.) Asset Model,-38.27499666,146.4284343
Asset,Natural Gas Power Station,Jeeralang B,Latrobe (Vic.),Latrobe (Vic.) Asset Model,-38.274626,146.424923
Asset,Substation,Hazelwood,Latrobe (Vic.),Latrobe (Vic.) Asset Model,-38.273103,146.392263
Asset,Fossil Fuel Power Station,Hazelwood,Latrobe (Vic.),Latrobe (Vic.) Asset Model,-38.273103,146.392263
Asset,Battery Energy Storage System,Hazelwood Battery,Latrobe (Vic.),Latrobe (Vic.) Asset Model,-38.2680303,146.3899955
Asset,Solar Farm,Morwell Solar Farm,Latrobe (Vic.),Latrobe (Vic.) Asset Model,-38.26781759,146.4330298
Asset,Substation,Basslink-Loy Yang,Latrobe (Vic.),Latrobe (Vic.) Asset Model,-38.26230304,146.6080845
Asset,Battery Energy Storage System,BENNETTS CREEK BESS,Latrobe (Vic.),Latrobe (Vic.) Asset Model,-38.25870494,146.4238437
Asset,Substation,Loy Yang ,Latrobe (Vic.),Latrobe (Vic.) Asset Model,-38.25649684,146.5738617
Asset,Fossil Fuel Power Station,Loy Yang B,Latrobe (Vic.),Latrobe (Vic.) Asset Model,-38.256447,146.58637
Asset,Substation,Loy Yang,Latrobe (Vic.),Latrobe (Vic.) Asset Model,-38.25487506,146.571266
Asset,Battery Energy Storage System,LOY YANG B BESS,Latrobe (Vic.),Latrobe (Vic.) Asset Model,-38.25465356,146.5988782
Asset,Natural Gas Power Station,Valley Power (Peaking Facility),Latrobe (Vic.),Latrobe (Vic.) Asset Model,-38.253622,146.589166
Asset,Fossil Fuel Power Station,Loy Yang A,Latrobe (Vic.),Latrobe (Vic.) Asset Model,-38.2536,146.574569
Asset,Hydrogen Hub,Hydrogen Energy Supply Chain (HESC) - Pilot Project,Latrobe (Vic.),Latrobe (Vic.) Asset Model,-38.25151473,146.5812556
Asset,Hydrogen Hub,Liquefied Hydrogen Supply Chain Commercial Demonstration Project,Latrobe (Vic.),Latrobe (Vic.) Asset Model,-38.25151473,146.5812556
Asset,Battery Energy Storage System,LOY YANG A BESS,Latrobe (Vic.),Latrobe (Vic.) Asset Model,-38.24607533,146.5888566
Asset,Fossil Fuel Power Station,Yallourn,Latrobe (Vic.),Latrobe (Vic.) Asset Model,-38.177015,146.342783
Asset,TAFE,Yallourn Campus,Latrobe (Vic.),Latrobe (Vic.) Asset Model,-38.17574491,146.3072273
Asset,Substation,Yallourn,Latrobe (Vic.),Latrobe (Vic.) Asset Model,-38.17413773,146.3499137
Asset,Biomass Plant,Maryvale Mill,Latrobe (Vic.),Latrobe (Vic.) Asset Model,-38.18089277,146.4479463
Asset,Substation,Morwell,Latrobe (Vic.),Latrobe (Vic.) Asset Model,-38.2588285,146.4198975
Asset,Battery Energy Storage System,LATROBE VALLEY BESS,Latrobe (Vic.),Latrobe (Vic.) Asset Model,-38.25823825,146.4203648
Asset,Substation,Morwell,Latrobe (Vic.),Latrobe (Vic.) Asset Model,-38.2571645,146.4208465
Asset,Fossil Fuel Power Station,Energy Brix,Latrobe (Vic.),Latrobe (Vic.) Asset Model,-38.25456,146.413722
Asset,Industrial Precinct,Latrobe City Gippsland Logistics Precinct,Latrobe (Vic.),Latrobe (Vic.) Asset Model,-38.24066985,146.4311934
Asset,TAFE,Morwell Campus,Latrobe (Vic.),Latrobe (Vic.) Asset Model,-38.23992043,146.4221239
Asset,Innovation Hub,Morwell Innovation Centre,Latrobe (Vic.),Latrobe (Vic.) Asset Model,-38.23989195,146.4213655
Asset,Community Energy Organisation,Earthworker Cooperative,Latrobe (Vic.),Latrobe (Vic.) Asset Model,-38.23658582,146.4244365
Asset,Agricultural Service,Massaro Motors - Morwell,Latrobe (Vic.),Latrobe (Vic.) Asset Model,-38.23402,146.4321033
Asset,Solar Farm,FRASERS Solar Farm,Latrobe (Vic.),Latrobe (Vic.) Asset Model,-38.08262498,146.596263
Asset,TAFE,Traralgon Campus,Latrobe (Vic.),Latrobe (Vic.) Asset Model,-38.1985685,146.5376997
Asset,Regional Delivery Partner,West Gippsland Catchment Management,Latrobe (Vic.),Latrobe (Vic.) Asset Model,-38.1973653,146.539556
Asset,Biogas Plant,Traralgon Network Support Station,Latrobe (Vic.),Latrobe (Vic.) Asset Model,-38.1792569,146.5654322
Asset,Solar Farm,Hazelwood North  Solar Farm,Latrobe (Vic.),Latrobe (Vic.) Asset Model,-38.2316258,146.4729186
Asset,Fuel Depot,Traralgon,Latrobe (Vic.),Latrobe (Vic.) Asset Model,-38.20119476,146.5362167
Asset,Fuel Depot,Advanced Petroleum,Latrobe (Vic.),Latrobe (Vic.) Asset Model,-38.20115662,146.5352097
Asset,Community Energy Organisation,Energise Gippsland Community Power Hub,Latrobe (Vic.),Latrobe (Vic.) Asset Model,-38.19417852,146.5238894
Asset,Community Energy Organisation,Gippsland Climate Change Network,Latrobe (Vic.),Latrobe (Vic.) Asset Model,-38.19196142,146.5241173
Asset,Natural Gas Power Station,Longford,Wellington,Wellington Asset Model,-38.2235817,147.1657126
Asset,Solar Farm,Longford Solar Farm,Wellington,Wellington Asset Model,-38.17371175,147.029453
